id_sewa,nama_barang,jenis,tanggal_sewa,durasi_sewa,hari,bulan,stok,total_biaya
MIP-02356,TV 43 Inch,TV,2024-08-12,2,Monday,8,19,554000
MIP-02357,TV 43 Inch,TV,2025-02-09,2,Sunday,2,14,648000
MIP-02358,TV 65 Inch,TV,2025-01-21,5,Tuesday,1,10,3197000
MIP-02359,TV 55 Inch,TV,2024-09-17,5,Tuesday,9,7,2769000
MIP-02360,Screen 3x4,Screen,2026-02-08,1,Sunday,2,14,371000
MIP-02361,TV 75 Inch,TV,2025-06-15,3,Sunday,6,12,3248000
MIP-02362,Epson 6000 Lumens,Proyektor,2025-04-21,5,Monday,4,15,4922000
MIP-02363,TV 65 Inch,TV,2025-04-06,4,Sunday,4,18,2685000
MIP-02364,TV 65 Inch,TV,2025-01-11,7,Saturday,1,20,4886000
MIP-02365,TV 55 Inch,TV,2024-10-06,4,Sunday,10,5,2234000
MIP-02366,Screen 3x4,Screen,2025-03-28,2,Friday,3,13,727000
MIP-02367,Screen 2x3,Screen,2025-01-02,1,Thursday,1,14,277000
MIP-02368,Screen 2x3,Screen,2026-03-15,3,Sunday,3,12,911000
MIP-02369,Screen 2x3,Screen,2024-05-01,1,Wednesday,5,16,291000
MIP-02370,Epson 6000 Lumens,Proyektor,2025-07-13,2,Sunday,7,15,2092000
MIP-02371,TV 43 Inch,TV,2025-11-22,3,Saturday,11,13,927000
MIP-02372,TV 50 Inch,TV,2026-02-02,7,Monday,2,13,3368000
MIP-02373,TV 43 Inch,TV,2025-12-23,5,Tuesday,12,9,1558000
MIP-02374,TV 50 Inch,TV,2024-01-09,7,Tuesday,1,14,3106000
MIP-02375,TV 50 Inch,TV,2026-04-22,3,Wednesday,4,17,1397000
MIP-02376,TV 65 Inch,TV,2026-04-21,5,Tuesday,4,5,3343000
MIP-02377,TV 75 Inch,TV,2025-10-31,5,Friday,10,9,5768000
MIP-02378,TV 65 Inch,TV,2024-08-21,2,Wednesday,8,11,1481000
MIP-02379,TV 75 Inch,TV,2024-08-27,5,Tuesday,8,19,5936000
MIP-02380,TV 75 Inch,TV,2024-12-14,7,Saturday,12,7,8901000
MIP-02381,TV 55 Inch,TV,2024-07-11,4,Thursday,7,18,2342000
MIP-02382,TV 43 Inch,TV,2025-03-25,4,Tuesday,3,5,1286000
MIP-02383,TV 55 Inch,TV,2024-05-22,5,Wednesday,5,9,2979000
MIP-02384,TV 50 Inch,TV,2026-01-25,1,Sunday,1,20,444000
MIP-02385,TV 55 Inch,TV,2024-12-13,2,Friday,12,18,1060000
MIP-02386,TV 65 Inch,TV,2025-12-03,7,Wednesday,12,17,4981000
MIP-02387,TV 50 Inch,TV,2024-11-29,5,Friday,11,5,2192000
MIP-02388,Epson 6000 Lumens,Proyektor,2024-05-22,2,Wednesday,5,15,2040000
MIP-02389,TV 65 Inch,TV,2025-01-25,2,Saturday,1,17,1458000
MIP-02390,Screen 2x3,Screen,2025-07-01,4,Tuesday,7,11,1245000
MIP-02391,TV 75 Inch,TV,2024-04-21,3,Sunday,4,19,3510000
MIP-02392,TV 50 Inch,TV,2024-04-05,2,Friday,4,8,840000
MIP-02393,Screen 3x4,Screen,2024-02-02,7,Friday,2,20,2761000
MIP-02394,Epson 6000 Lumens,Proyektor,2024-07-10,2,Wednesday,7,7,1857000
MIP-02395,TV 65 Inch,TV,2024-10-17,2,Thursday,10,12,1509000
MIP-02396,TV 50 Inch,TV,2025-11-06,5,Thursday,11,7,2181000
MIP-02397,TV 75 Inch,TV,2024-02-28,3,Wednesday,2,5,3351000
MIP-02398,Screen 3x4,Screen,2024-11-30,7,Saturday,11,18,2534000
MIP-02399,TV 65 Inch,TV,2024-06-09,1,Sunday,6,9,720000
MIP-02400,TV 65 Inch,TV,2025-05-04,6,Sunday,5,7,4315000
MIP-02401,TV 65 Inch,TV,2024-07-30,2,Tuesday,7,11,1355000
MIP-02402,TV 50 Inch,TV,2025-03-18,7,Tuesday,3,20,2880000
MIP-02403,Screen 3x4,Screen,2025-09-10,5,Wednesday,9,14,1964000
MIP-02404,TV 43 Inch,TV,2025-05-29,6,Thursday,5,19,1732000
MIP-02405,TV 50 Inch,TV,2024-07-25,1,Thursday,7,9,466000
MIP-02406,TV 75 Inch,TV,2024-03-06,7,Wednesday,3,17,8578000
MIP-02407,TV 43 Inch,TV,2025-06-22,3,Sunday,6,20,876000
MIP-02408,TV 75 Inch,TV,2025-04-18,5,Friday,4,6,5661000
MIP-02409,Screen 2x3,Screen,2024-10-21,6,Monday,10,19,1976000
MIP-02410,TV 55 Inch,TV,2025-12-18,7,Thursday,12,14,3815000
MIP-02411,TV 65 Inch,TV,2025-09-19,7,Friday,9,10,5085000
MIP-02412,TV 65 Inch,TV,2024-09-12,2,Thursday,9,18,1299000
MIP-02413,TV 75 Inch,TV,2025-01-28,6,Tuesday,1,10,7179000
MIP-02414,Screen 2x3,Screen,2025-02-06,6,Thursday,2,6,1630000
MIP-02415,TV 43 Inch,TV,2024-06-10,3,Monday,6,14,901000
MIP-02416,Screen 2x3,Screen,2025-12-15,6,Monday,12,11,1967000
MIP-02417,TV 75 Inch,TV,2025-02-25,7,Tuesday,2,8,8205000
MIP-02418,TV 55 Inch,TV,2024-03-19,7,Tuesday,3,8,3495000
MIP-02419,TV 55 Inch,TV,2025-02-23,4,Sunday,2,10,1994000
MIP-02420,TV 50 Inch,TV,2024-07-31,5,Wednesday,7,6,2200000
MIP-02421,TV 75 Inch,TV,2024-01-28,1,Sunday,1,19,1118000
MIP-02422,TV 65 Inch,TV,2024-12-17,6,Tuesday,12,17,3800000
MIP-02423,TV 43 Inch,TV,2025-02-10,1,Monday,2,5,315000
MIP-02424,TV 50 Inch,TV,2024-04-27,6,Saturday,4,9,2678000
MIP-02425,TV 55 Inch,TV,2025-11-17,6,Monday,11,19,3161000
MIP-02426,TV 75 Inch,TV,2025-04-17,1,Thursday,4,7,1296000
MIP-02427,TV 43 Inch,TV,2025-12-31,4,Wednesday,12,9,1108000
MIP-02428,TV 75 Inch,TV,2026-04-20,3,Monday,4,10,3928000
MIP-02429,Screen 3x4,Screen,2024-01-19,5,Friday,1,8,1926000
MIP-02430,Screen 3x4,Screen,2024-10-28,1,Monday,10,17,431000
MIP-02431,Screen 3x4,Screen,2024-03-20,6,Wednesday,3,5,2449000
MIP-02432,TV 50 Inch,TV,2024-06-06,4,Thursday,6,16,1918000
MIP-02433,Screen 3x4,Screen,2024-08-09,6,Friday,8,6,2632000
MIP-02434,TV 43 Inch,TV,2025-03-28,6,Friday,3,6,1724000
MIP-02435,Screen 2x3,Screen,2025-02-03,6,Monday,2,14,1966000
MIP-02436,TV 75 Inch,TV,2024-02-23,5,Friday,2,5,5867000
MIP-02437,Epson 6000 Lumens,Proyektor,2026-03-01,4,Sunday,3,11,3908000
MIP-02438,TV 43 Inch,TV,2025-01-18,2,Saturday,1,11,581000
MIP-02439,Screen 2x3,Screen,2024-01-17,4,Wednesday,1,5,1210000
MIP-02440,Epson 6000 Lumens,Proyektor,2024-12-11,7,Wednesday,12,11,6516000
MIP-02441,Screen 2x3,Screen,2024-08-13,1,Tuesday,8,10,303000
MIP-02442,Screen 3x4,Screen,2024-02-15,4,Thursday,2,8,1613000
MIP-02443,TV 55 Inch,TV,2024-11-26,5,Tuesday,11,11,2894000
MIP-02444,TV 43 Inch,TV,2025-07-08,4,Tuesday,7,18,1280000
MIP-02445,Screen 2x3,Screen,2024-08-25,2,Sunday,8,8,593000
MIP-02446,TV 55 Inch,TV,2024-11-27,2,Wednesday,11,5,1057000
MIP-02447,TV 65 Inch,TV,2025-10-31,3,Friday,10,5,1999000
MIP-02448,TV 65 Inch,TV,2024-08-05,4,Monday,8,12,2629000
MIP-02449,Screen 2x3,Screen,2025-11-04,7,Tuesday,11,13,1914000
MIP-02450,TV 55 Inch,TV,2024-02-14,1,Wednesday,2,11,533000
MIP-02451,TV 65 Inch,TV,2024-11-04,7,Monday,11,20,4675000
MIP-02452,Screen 2x3,Screen,2025-12-30,5,Tuesday,12,10,1640000
MIP-02453,TV 50 Inch,TV,2024-04-07,5,Sunday,4,15,2276000
MIP-02454,TV 65 Inch,TV,2025-11-25,7,Tuesday,11,9,4750000
MIP-02455,TV 55 Inch,TV,2024-06-28,6,Friday,6,15,3353000
MIP-02456,TV 75 Inch,TV,2024-03-10,3,Sunday,3,5,3340000
MIP-02457,TV 75 Inch,TV,2025-01-26,5,Sunday,1,12,5933000
MIP-02458,Epson 6000 Lumens,Proyektor,2024-08-26,1,Monday,8,8,1025000
MIP-02459,TV 50 Inch,TV,2024-08-30,6,Friday,8,18,2694000
MIP-02460,TV 43 Inch,TV,2025-09-26,1,Friday,9,6,294000
MIP-02461,Screen 3x4,Screen,2025-01-18,4,Saturday,1,14,1758000
MIP-02462,TV 43 Inch,TV,2024-06-04,4,Tuesday,6,11,1291000
MIP-02463,Epson 6000 Lumens,Proyektor,2024-08-31,6,Saturday,8,19,6148000
MIP-02464,TV 55 Inch,TV,2024-05-17,3,Friday,5,15,1673000
MIP-02465,Epson 6000 Lumens,Proyektor,2025-06-17,7,Tuesday,6,18,7169000
MIP-02466,TV 50 Inch,TV,2026-02-07,1,Saturday,2,12,423000
MIP-02467,TV 55 Inch,TV,2024-12-16,2,Monday,12,11,1077000
MIP-02468,Epson 6000 Lumens,Proyektor,2025-11-11,2,Tuesday,11,12,1816000
MIP-02469,TV 65 Inch,TV,2025-06-17,3,Tuesday,6,10,2090000
MIP-02470,TV 75 Inch,TV,2025-10-06,1,Monday,10,7,1210000
MIP-02471,TV 75 Inch,TV,2024-03-12,2,Tuesday,3,6,2269000
MIP-02472,Screen 3x4,Screen,2024-07-28,2,Sunday,7,7,874000
MIP-02473,Screen 3x4,Screen,2025-08-29,5,Friday,8,11,2164000
MIP-02474,TV 43 Inch,TV,2025-06-03,1,Tuesday,6,18,313000
MIP-02475,TV 75 Inch,TV,2024-11-14,2,Thursday,11,11,2416000
MIP-02476,TV 43 Inch,TV,2025-03-10,2,Monday,3,12,644000
MIP-02477,TV 50 Inch,TV,2024-10-19,5,Saturday,10,19,2084000
MIP-02478,TV 43 Inch,TV,2024-10-05,7,Saturday,10,20,2222000
MIP-02479,Screen 2x3,Screen,2025-01-03,4,Friday,1,17,1110000
MIP-02480,Screen 3x4,Screen,2025-04-27,4,Sunday,4,18,1694000
MIP-02481,TV 65 Inch,TV,2026-02-17,2,Tuesday,2,20,1337000
MIP-02482,Epson 6000 Lumens,Proyektor,2026-02-19,4,Thursday,2,18,4302000
MIP-02483,Screen 2x3,Screen,2026-02-16,3,Monday,2,9,980000
MIP-02484,Screen 3x4,Screen,2024-09-20,4,Friday,9,19,1488000
MIP-02485,TV 50 Inch,TV,2025-04-09,3,Wednesday,4,17,1340000
MIP-02486,TV 75 Inch,TV,2024-03-14,3,Thursday,3,9,3946000
MIP-02487,TV 75 Inch,TV,2024-07-19,2,Friday,7,11,2392000
MIP-02488,Epson 6000 Lumens,Proyektor,2024-01-14,7,Sunday,1,16,7509000
MIP-02489,TV 75 Inch,TV,2025-02-18,4,Tuesday,2,17,4885000
MIP-02490,TV 55 Inch,TV,2025-01-28,4,Tuesday,1,14,2145000
MIP-02491,Screen 2x3,Screen,2025-02-22,1,Saturday,2,8,287000
MIP-02492,TV 65 Inch,TV,2025-08-02,2,Saturday,8,11,1317000
MIP-02493,TV 65 Inch,TV,2024-09-18,7,Wednesday,9,16,5157000
MIP-02494,TV 75 Inch,TV,2025-10-12,6,Sunday,10,16,7037000
MIP-02495,Epson 6000 Lumens,Proyektor,2025-10-28,4,Tuesday,10,18,4009000
MIP-02496,TV 43 Inch,TV,2024-09-05,4,Thursday,9,6,1198000
MIP-02497,TV 55 Inch,TV,2025-10-08,6,Wednesday,10,5,3351000
MIP-02498,Screen 3x4,Screen,2024-09-24,5,Tuesday,9,19,2146000
MIP-02499,Screen 3x4,Screen,2024-09-17,2,Tuesday,9,10,877000
MIP-02500,Epson 6000 Lumens,Proyektor,2024-04-29,7,Monday,4,7,6871000
MIP-02501,TV 65 Inch,TV,2025-02-11,6,Tuesday,2,7,4475000
MIP-02502,TV 43 Inch,TV,2025-03-09,2,Sunday,3,18,632000
MIP-02503,TV 50 Inch,TV,2025-12-09,3,Tuesday,12,17,1370000
MIP-02504,TV 50 Inch,TV,2026-01-21,4,Wednesday,1,7,1964000
MIP-02505,Screen 2x3,Screen,2025-10-13,5,Monday,10,16,1410000
MIP-02506,Screen 3x4,Screen,2024-10-02,6,Wednesday,10,11,2212000
MIP-02507,TV 65 Inch,TV,2025-12-16,3,Tuesday,12,5,2249000
MIP-02508,Screen 3x4,Screen,2026-04-15,4,Wednesday,4,5,1581000
MIP-02509,Screen 2x3,Screen,2024-03-12,7,Tuesday,3,18,2246000
MIP-02510,TV 65 Inch,TV,2025-11-01,3,Saturday,11,18,2265000
MIP-02511,Screen 3x4,Screen,2024-06-29,3,Saturday,6,10,1095000
MIP-02512,Screen 3x4,Screen,2024-07-21,4,Sunday,7,10,1723000
MIP-02513,Screen 2x3,Screen,2025-04-06,5,Sunday,4,11,1484000
MIP-02514,Screen 3x4,Screen,2024-07-24,1,Wednesday,7,10,401000
MIP-02515,TV 43 Inch,TV,2024-09-22,7,Sunday,9,18,2153000
MIP-02516,TV 75 Inch,TV,2025-10-03,5,Friday,10,8,6512000
MIP-02517,Screen 3x4,Screen,2024-03-22,3,Friday,3,7,1085000
MIP-02518,TV 65 Inch,TV,2024-05-07,3,Tuesday,5,7,2090000
MIP-02519,TV 55 Inch,TV,2024-01-31,5,Wednesday,1,12,2853000
MIP-02520,TV 75 Inch,TV,2025-05-11,6,Sunday,5,8,7521000
MIP-02521,Epson 6000 Lumens,Proyektor,2024-03-03,3,Sunday,3,5,3116000
MIP-02522,Epson 6000 Lumens,Proyektor,2024-04-09,2,Tuesday,4,5,1854000
MIP-02523,TV 65 Inch,TV,2025-09-09,5,Tuesday,9,13,3360000
MIP-02524,TV 75 Inch,TV,2025-04-29,7,Tuesday,4,15,8163000
MIP-02525,TV 65 Inch,TV,2024-12-10,3,Tuesday,12,15,2228000
MIP-02526,TV 55 Inch,TV,2026-04-16,2,Thursday,4,16,1051000
MIP-02527,TV 65 Inch,TV,2025-01-22,5,Wednesday,1,6,3297000
MIP-02528,TV 55 Inch,TV,2024-12-04,7,Wednesday,12,8,4202000
MIP-02529,Epson 6000 Lumens,Proyektor,2025-04-12,7,Saturday,4,17,6312000
MIP-02530,Screen 3x4,Screen,2024-01-27,5,Saturday,1,8,2199000
MIP-02531,TV 50 Inch,TV,2025-12-17,7,Wednesday,12,12,3261000
MIP-02532,TV 55 Inch,TV,2025-04-07,5,Monday,4,20,2931000
MIP-02533,TV 65 Inch,TV,2025-11-07,2,Friday,11,5,1342000
MIP-02534,TV 55 Inch,TV,2024-01-18,6,Thursday,1,16,2979000
MIP-02535,Epson 6000 Lumens,Proyektor,2026-04-06,6,Monday,4,15,6285000
MIP-02536,TV 75 Inch,TV,2024-08-27,5,Tuesday,8,20,6401000
MIP-02537,TV 65 Inch,TV,2026-01-26,5,Monday,1,7,3668000
MIP-02538,TV 55 Inch,TV,2025-03-14,4,Friday,3,8,2043000
MIP-02539,TV 65 Inch,TV,2024-10-27,5,Sunday,10,11,3677000
MIP-02540,Screen 3x4,Screen,2025-06-16,5,Monday,6,6,2108000
MIP-02541,Screen 3x4,Screen,2025-05-24,7,Saturday,5,7,2889000
MIP-02542,TV 50 Inch,TV,2025-11-20,5,Thursday,11,19,2370000
MIP-02543,Screen 3x4,Screen,2025-04-01,1,Tuesday,4,20,428000
MIP-02544,TV 43 Inch,TV,2024-09-06,2,Friday,9,10,614000
MIP-02545,Screen 2x3,Screen,2024-04-18,4,Thursday,4,5,1101000
MIP-02546,Screen 3x4,Screen,2024-11-30,4,Saturday,11,13,1596000
MIP-02547,TV 43 Inch,TV,2026-01-06,3,Tuesday,1,20,824000
MIP-02548,Screen 2x3,Screen,2025-11-12,2,Wednesday,11,20,589000
MIP-02549,Screen 2x3,Screen,2026-03-25,6,Wednesday,3,15,1767000
MIP-02550,TV 43 Inch,TV,2025-08-12,7,Tuesday,8,7,1918000
MIP-02551,TV 55 Inch,TV,2025-01-21,6,Tuesday,1,17,3200000
MIP-02552,TV 65 Inch,TV,2026-04-07,2,Tuesday,4,12,1291000
MIP-02553,TV 50 Inch,TV,2024-04-28,3,Sunday,4,7,1433000
MIP-02554,Screen 2x3,Screen,2024-04-01,3,Monday,4,11,981000
MIP-02555,Screen 2x3,Screen,2025-08-09,3,Saturday,8,9,823000
MIP-02556,TV 55 Inch,TV,2025-01-24,5,Friday,1,5,3000000
MIP-02557,TV 50 Inch,TV,2024-03-04,5,Monday,3,11,2260000
MIP-02558,TV 65 Inch,TV,2025-03-09,3,Sunday,3,16,2016000
MIP-02559,Screen 3x4,Screen,2025-06-16,6,Monday,6,12,2197000
MIP-02560,Screen 2x3,Screen,2025-02-08,1,Saturday,2,19,300000
MIP-02561,TV 55 Inch,TV,2024-05-28,7,Tuesday,5,14,4077000
MIP-02562,TV 43 Inch,TV,2025-05-26,6,Monday,5,19,1875000
MIP-02563,Screen 3x4,Screen,2025-09-07,3,Sunday,9,9,1092000
MIP-02564,Epson 6000 Lumens,Proyektor,2025-09-05,3,Friday,9,14,2744000
MIP-02565,Screen 2x3,Screen,2024-10-07,7,Monday,10,20,2059000
MIP-02566,TV 43 Inch,TV,2025-05-21,3,Wednesday,5,17,863000
MIP-02567,Epson 6000 Lumens,Proyektor,2026-04-09,3,Thursday,4,9,2839000
MIP-02568,TV 43 Inch,TV,2026-01-20,7,Tuesday,1,12,2008000
MIP-02569,Epson 6000 Lumens,Proyektor,2026-03-05,2,Thursday,3,20,2121000
MIP-02570,TV 65 Inch,TV,2024-11-02,7,Saturday,11,10,5321000
MIP-02571,Epson 6000 Lumens,Proyektor,2025-07-15,4,Tuesday,7,15,3924000
MIP-02572,TV 65 Inch,TV,2025-11-25,4,Tuesday,11,16,3027000
MIP-02573,TV 65 Inch,TV,2025-02-04,1,Tuesday,2,14,675000
MIP-02574,TV 50 Inch,TV,2025-12-14,2,Sunday,12,17,896000
MIP-02575,Screen 2x3,Screen,2024-05-14,3,Tuesday,5,6,851000
MIP-02576,TV 50 Inch,TV,2025-04-13,6,Sunday,4,10,2776000
MIP-02577,Screen 3x4,Screen,2025-03-28,6,Friday,3,20,2630000
MIP-02578,TV 50 Inch,TV,2024-05-28,2,Tuesday,5,11,919000
MIP-02579,TV 43 Inch,TV,2026-01-22,6,Thursday,1,5,1749000
MIP-02580,TV 55 Inch,TV,2026-01-13,7,Tuesday,1,8,3964000
MIP-02581,Screen 3x4,Screen,2025-01-20,4,Monday,1,10,1479000
MIP-02582,Epson 6000 Lumens,Proyektor,2024-04-08,3,Monday,4,20,3233000
MIP-02583,Screen 3x4,Screen,2024-02-23,1,Friday,2,15,400000
MIP-02584,TV 65 Inch,TV,2024-06-01,6,Saturday,6,17,4157000
MIP-02585,TV 43 Inch,TV,2024-02-04,1,Sunday,2,12,305000
MIP-02586,TV 65 Inch,TV,2025-05-15,3,Thursday,5,10,2152000
MIP-02587,TV 65 Inch,TV,2026-03-05,6,Thursday,3,7,3840000
MIP-02588,TV 75 Inch,TV,2026-04-17,6,Friday,4,17,7463000
MIP-02589,TV 50 Inch,TV,2025-10-09,6,Thursday,10,19,2561000
MIP-02590,TV 55 Inch,TV,2024-01-12,1,Friday,1,8,574000
MIP-02591,Screen 2x3,Screen,2024-05-04,4,Saturday,5,12,1277000
MIP-02592,Epson 6000 Lumens,Proyektor,2025-08-23,5,Saturday,8,20,5304000
MIP-02593,TV 50 Inch,TV,2025-12-11,6,Thursday,12,8,2728000
MIP-02594,Screen 3x4,Screen,2025-01-28,4,Tuesday,1,18,1606000
MIP-02595,TV 50 Inch,TV,2025-08-08,2,Friday,8,8,836000
MIP-02596,TV 55 Inch,TV,2024-03-06,6,Wednesday,3,10,3482000
MIP-02597,TV 65 Inch,TV,2026-04-12,6,Sunday,4,5,4008000
MIP-02598,TV 65 Inch,TV,2025-07-23,7,Wednesday,7,20,4897000
MIP-02599,Screen 2x3,Screen,2025-06-15,7,Sunday,6,8,2009000
MIP-02600,TV 43 Inch,TV,2025-11-05,1,Wednesday,11,10,278000
MIP-02601,Screen 3x4,Screen,2024-01-06,5,Saturday,1,19,2052000
MIP-02602,TV 55 Inch,TV,2024-05-05,1,Sunday,5,9,501000
MIP-02603,TV 43 Inch,TV,2025-10-30,2,Thursday,10,7,630000
MIP-02604,TV 50 Inch,TV,2026-02-10,1,Tuesday,2,7,434000
MIP-02605,Screen 2x3,Screen,2025-06-02,3,Monday,6,16,810000
MIP-02606,Screen 3x4,Screen,2025-03-09,6,Sunday,3,5,2405000
MIP-02607,TV 43 Inch,TV,2024-11-03,1,Sunday,11,14,273000
MIP-02608,TV 75 Inch,TV,2024-05-23,5,Thursday,5,20,5731000
MIP-02609,TV 55 Inch,TV,2025-06-19,3,Thursday,6,11,1718000
MIP-02610,Screen 2x3,Screen,2025-11-09,7,Sunday,11,6,1916000
MIP-02611,TV 43 Inch,TV,2024-02-07,2,Wednesday,2,9,641000
MIP-02612,TV 50 Inch,TV,2024-08-08,2,Thursday,8,11,811000
MIP-02613,TV 55 Inch,TV,2024-10-11,2,Friday,10,18,1044000
MIP-02614,Screen 2x3,Screen,2025-07-17,3,Thursday,7,13,943000
MIP-02615,TV 65 Inch,TV,2025-10-27,2,Monday,10,17,1349000
MIP-02616,TV 75 Inch,TV,2024-03-26,3,Tuesday,3,18,3313000
MIP-02617,Screen 3x4,Screen,2025-07-02,2,Wednesday,7,7,778000
MIP-02618,TV 50 Inch,TV,2025-10-10,6,Friday,10,11,2576000
MIP-02619,TV 55 Inch,TV,2025-07-31,6,Thursday,7,10,3526000
MIP-02620,TV 65 Inch,TV,2026-04-21,2,Tuesday,4,15,1348000
MIP-02621,TV 65 Inch,TV,2025-01-23,1,Thursday,1,12,740000
MIP-02622,Screen 2x3,Screen,2024-10-03,1,Thursday,10,8,324000
MIP-02623,TV 65 Inch,TV,2024-03-08,3,Friday,3,7,2072000
MIP-02624,TV 55 Inch,TV,2024-12-07,7,Saturday,12,13,4166000
MIP-02625,Screen 3x4,Screen,2026-03-28,2,Saturday,3,13,780000
MIP-02626,Epson 6000 Lumens,Proyektor,2024-04-10,4,Wednesday,4,12,4371000
MIP-02627,TV 65 Inch,TV,2024-04-17,7,Wednesday,4,8,4498000
MIP-02628,Screen 3x4,Screen,2025-06-23,6,Monday,6,14,2490000
MIP-02629,TV 75 Inch,TV,2024-04-07,5,Sunday,4,16,5993000
MIP-02630,TV 50 Inch,TV,2025-07-18,3,Friday,7,8,1320000
MIP-02631,Epson 6000 Lumens,Proyektor,2024-06-23,3,Sunday,6,17,3080000
MIP-02632,Screen 3x4,Screen,2024-12-19,7,Thursday,12,17,2914000
MIP-02633,TV 75 Inch,TV,2025-08-29,2,Friday,8,13,2162000
MIP-02634,Epson 6000 Lumens,Proyektor,2025-12-04,5,Thursday,12,9,4667000
MIP-02635,Screen 3x4,Screen,2024-05-26,4,Sunday,5,13,1668000
MIP-02636,Epson 6000 Lumens,Proyektor,2026-01-12,6,Monday,1,16,6200000
MIP-02637,TV 43 Inch,TV,2025-11-25,5,Tuesday,11,18,1640000
MIP-02638,TV 75 Inch,TV,2024-07-06,4,Saturday,7,16,5051000
MIP-02639,TV 75 Inch,TV,2025-05-29,3,Thursday,5,13,3925000
MIP-02640,TV 65 Inch,TV,2025-06-17,6,Tuesday,6,12,4370000
MIP-02641,TV 50 Inch,TV,2025-10-12,7,Sunday,10,7,3023000
MIP-02642,TV 50 Inch,TV,2025-02-20,7,Thursday,2,15,2901000
MIP-02643,Screen 2x3,Screen,2025-10-11,1,Saturday,10,7,317000
MIP-02644,TV 43 Inch,TV,2024-04-05,2,Friday,4,6,617000
MIP-02645,Screen 2x3,Screen,2026-01-31,3,Saturday,1,20,819000
MIP-02646,Epson 6000 Lumens,Proyektor,2025-03-10,6,Monday,3,9,5832000
MIP-02647,TV 75 Inch,TV,2025-05-24,5,Saturday,5,8,6548000
MIP-02648,TV 65 Inch,TV,2024-01-15,5,Monday,1,11,3500000
MIP-02649,Epson 6000 Lumens,Proyektor,2026-01-01,4,Thursday,1,16,3946000
MIP-02650,TV 43 Inch,TV,2026-01-26,6,Monday,1,6,1785000
MIP-02651,TV 75 Inch,TV,2024-06-21,6,Friday,6,12,6781000
MIP-02652,Screen 3x4,Screen,2024-03-17,3,Sunday,3,9,1168000
MIP-02653,TV 55 Inch,TV,2024-02-22,4,Thursday,2,20,2143000
MIP-02654,TV 65 Inch,TV,2024-06-23,3,Sunday,6,8,1912000
MIP-02655,TV 55 Inch,TV,2025-11-26,2,Wednesday,11,8,1159000
MIP-02656,TV 50 Inch,TV,2024-11-02,4,Saturday,11,14,1770000
MIP-02657,TV 50 Inch,TV,2024-08-06,1,Tuesday,8,17,479000
MIP-02658,TV 43 Inch,TV,2024-11-08,6,Friday,11,6,1926000
MIP-02659,TV 75 Inch,TV,2025-09-24,7,Wednesday,9,20,7916000
MIP-02660,Epson 6000 Lumens,Proyektor,2024-12-30,1,Monday,12,19,1031000
MIP-02661,TV 55 Inch,TV,2024-11-01,3,Friday,11,8,1641000
MIP-02662,Epson 6000 Lumens,Proyektor,2024-12-24,6,Tuesday,12,10,6456000
MIP-02663,TV 65 Inch,TV,2024-12-29,1,Sunday,12,8,660000
MIP-02664,TV 65 Inch,TV,2025-05-18,2,Sunday,5,7,1450000
MIP-02665,Screen 3x4,Screen,2025-02-24,1,Monday,2,20,409000
MIP-02666,Epson 6000 Lumens,Proyektor,2024-06-08,7,Saturday,6,13,6713000
MIP-02667,TV 43 Inch,TV,2025-04-26,4,Saturday,4,16,1113000
MIP-02668,TV 50 Inch,TV,2025-01-08,4,Wednesday,1,10,1855000
MIP-02669,TV 50 Inch,TV,2024-04-21,4,Sunday,4,19,1886000
MIP-02670,Screen 3x4,Screen,2024-05-23,3,Thursday,5,18,1156000
MIP-02671,Epson 6000 Lumens,Proyektor,2025-01-02,7,Thursday,1,11,7203000
MIP-02672,Screen 2x3,Screen,2024-07-13,3,Saturday,7,6,881000
MIP-02673,Screen 3x4,Screen,2025-02-08,4,Saturday,2,15,1668000
MIP-02674,Epson 6000 Lumens,Proyektor,2024-06-13,6,Thursday,6,11,5639000
MIP-02675,TV 75 Inch,TV,2025-11-12,3,Wednesday,11,8,3881000
MIP-02676,TV 65 Inch,TV,2025-05-15,5,Thursday,5,20,3351000
MIP-02677,Screen 3x4,Screen,2024-11-28,7,Thursday,11,17,2726000
MIP-02678,TV 65 Inch,TV,2024-05-14,1,Tuesday,5,8,638000
MIP-02679,Epson 6000 Lumens,Proyektor,2024-05-09,2,Thursday,5,16,1845000
MIP-02680,Epson 6000 Lumens,Proyektor,2026-02-24,6,Tuesday,2,12,6019000
MIP-02681,Epson 6000 Lumens,Proyektor,2025-11-25,7,Tuesday,11,15,6675000
MIP-02682,TV 65 Inch,TV,2025-09-03,6,Wednesday,9,5,4482000
MIP-02683,TV 65 Inch,TV,2025-05-06,3,Tuesday,5,14,1896000
MIP-02684,TV 75 Inch,TV,2024-03-25,7,Monday,3,18,8197000
MIP-02685,TV 43 Inch,TV,2025-09-24,2,Wednesday,9,10,580000
MIP-02686,TV 43 Inch,TV,2024-10-14,7,Monday,10,8,1898000
MIP-02687,TV 50 Inch,TV,2025-12-18,2,Thursday,12,18,832000
MIP-02688,TV 43 Inch,TV,2025-04-30,6,Wednesday,4,8,1769000
MIP-02689,Screen 3x4,Screen,2024-07-12,7,Friday,7,9,2796000
MIP-02690,TV 43 Inch,TV,2024-05-03,2,Friday,5,17,589000
